age,job_level,housing,saving_accounts,checking_account,credit_amount,duration_months,purpose,employment_years,existing_credits,dependents,monthly_income,default
30,1,rent,moderate,moderate,129483.0,24,car,23,4,2,40339.0,0
60,3,rent,little,little,121751.0,24,education,23,4,0,53517.0,0
66,1,rent,moderate,little,72339.0,6,business,16,3,3,67222.0,0
47,3,own,little,little,121118.0,60,car,4,2,1,62748.0,1
62,2,own,rich,rich,18265.0,48,education,29,4,2,27611.0,0
23,2,free,none,moderate,162944.0,36,business,13,1,3,25440.0,1
34,2,own,moderate,none,168961.0,6,furniture,14,2,3,29454.0,0
62,1,rent,little,little,72851.0,12,education,8,4,3,54871.0,0
68,2,own,moderate,none,64654.0,12,car,13,1,1,38085.0,0
36,3,free,none,rich,95367.0,24,car,9,4,0,53944.0,0
59,2,own,moderate,moderate,57180.0,12,repairs,21,1,1,21658.0,0
52,3,own,little,little,62768.0,36,car,30,4,3,30112.0,1
63,2,rent,little,little,118742.0,24,car,12,4,2,53841.0,0
43,1,own,little,none,160402.0,6,repairs,16,3,0,17157.0,1
68,1,own,little,little,119458.0,36,business,0,2,1,77040.0,0
22,3,own,none,little,557823.0,12,education,13,2,2,64993.0,0
46,1,rent,none,little,208804.0,36,business,38,3,3,69932.0,1
54,3,own,little,none,153465.0,18,business,34,4,2,58838.0,0
37,3,own,little,little,150168.0,18,business,0,2,2,11292.0,1
66,1,own,little,little,103991.0,6,car,26,1,3,65233.0,0
38,0,own,none,moderate,133625.0,60,furniture,21,1,1,58091.0,1
27,2,rent,moderate,moderate,111141.0,24,car,33,4,3,38957.0,1
22,1,own,moderate,moderate,185443.0,18,car,8,4,2,36870.0,0
53,2,own,moderate,moderate,83493.0,6,furniture,35,1,3,59061.0,0
23,2,own,moderate,none,80858.0,36,education,31,4,0,16468.0,1
43,2,own,little,none,200154.0,12,car,37,3,0,61544.0,0
21,2,own,little,rich,74907.0,60,furniture,19,2,2,33404.0,0
56,1,own,moderate,little,55996.0,60,education,26,1,3,47958.0,0
56,2,own,moderate,rich,63015.0,36,education,2,3,2,48599.0,0
67,1,free,little,little,154689.0,60,appliances,10,1,3,20645.0,1
52,1,own,little,little,490476.0,12,business,23,1,0,15920.0,1
18,2,rent,little,none,57953.0,12,repairs,28,4,0,49496.0,0
41,3,own,moderate,none,145378.0,12,education,4,2,2,44084.0,0
53,1,own,moderate,moderate,108257.0,6,business,32,3,0,50041.0,0
23,2,own,none,none,194252.0,60,appliances,7,1,2,26739.0,1
58,2,own,little,none,144615.0,6,appliances,18,1,1,60765.0,0
63,1,free,little,moderate,201615.0,48,business,3,4,2,66820.0,1
61,1,free,little,moderate,117628.0,36,education,34,3,3,40025.0,1
48,3,rent,moderate,rich,59822.0,18,car,29,4,3,24197.0,0
37,2,rent,moderate,little,65643.0,6,appliances,4,4,3,34815.0,0
41,2,own,rich,little,112105.0,6,business,39,3,2,50243.0,0
42,2,own,little,rich,130646.0,12,appliances,37,2,1,53061.0,0
53,0,free,moderate,little,78392.0,24,car,2,4,2,80127.0,0
38,2,rent,none,little,330723.0,24,furniture,15,1,2,59818.0,1
47,2,own,none,little,173639.0,24,furniture,7,2,1,40453.0,0
41,2,own,none,moderate,28273.0,36,appliances,4,1,0,54572.0,0
61,1,own,rich,none,91698.0,18,appliances,37,2,0,50941.0,0
59,0,free,none,moderate,53219.0,12,car,34,1,0,45875.0,0
47,1,own,little,moderate,309827.0,36,business,7,4,0,74933.0,1
39,3,own,little,none,26066.0,18,car,35,4,0,33715.0,0
45,2,own,little,none,126911.0,12,furniture,24,4,1,55810.0,0
24,2,rent,rich,moderate,106297.0,36,furniture,7,3,1,55479.0,0
52,0,own,none,none,160869.0,48,business,20,4,2,77710.0,1
45,0,rent,little,moderate,119809.0,48,appliances,8,2,0,8000.0,1
31,2,own,moderate,little,341668.0,12,furniture,31,4,3,66883.0,0
27,2,rent,rich,little,171229.0,24,education,12,3,1,25053.0,1
33,2,rent,none,moderate,32766.0,6,education,22,1,1,17453.0,0
33,1,own,moderate,moderate,229241.0,60,furniture,7,3,0,27922.0,1
48,2,own,none,moderate,111513.0,12,repairs,34,2,3,18371.0,0
59,1,own,little,moderate,229475.0,12,appliances,27,2,3,66355.0,0
42,1,own,little,little,81614.0,48,car,14,3,1,74071.0,0
30,2,rent,moderate,little,52188.0,60,education,28,1,2,32317.0,1
23,1,own,little,moderate,46592.0,36,car,3,4,3,41245.0,1
61,1,own,little,little,186621.0,12,education,33,2,2,65351.0,0
26,2,own,rich,moderate,159262.0,24,business,36,4,0,75077.0,0
62,2,own,rich,moderate,69205.0,36,car,23,1,0,47710.0,0
53,3,rent,rich,moderate,19889.0,24,appliances,20,2,0,37103.0,0
60,2,own,little,little,190957.0,12,education,1,1,2,19444.0,0
37,0,free,moderate,moderate,29071.0,12,repairs,6,1,1,23431.0,0
35,1,free,little,none,363795.0,48,car,10,3,2,74319.0,1
60,3,own,little,none,41471.0,24,appliances,11,1,0,23621.0,0
38,2,own,moderate,none,99553.0,36,business,3,2,3,52051.0,1
21,2,rent,little,moderate,113324.0,18,car,34,3,1,40653.0,0
67,0,own,little,little,122874.0,24,furniture,39,2,2,38791.0,0
50,2,own,rich,moderate,119919.0,60,appliances,25,3,3,17060.0,1
44,0,own,little,none,106752.0,18,education,17,3,3,41005.0,1
24,2,own,none,little,76081.0,36,furniture,36,1,0,74380.0,0
23,3,rent,moderate,little,86330.0,12,appliances,15,1,0,44792.0,0
32,3,own,none,little,66763.0,12,car,11,4,3,55191.0,0
35,2,own,little,rich,105823.0,36,furniture,39,2,1,18539.0,0
49,2,free,moderate,moderate,34464.0,36,business,36,2,2,42974.0,1
28,3,rent,little,little,119286.0,36,education,18,4,1,41664.0,1
37,2,own,none,none,93041.0,12,car,14,1,1,42807.0,0
41,0,rent,little,moderate,163548.0,12,education,21,2,2,52754.0,0
32,2,own,little,little,82273.0,48,business,19,2,2,49397.0,0
65,1,rent,none,little,141682.0,12,education,12,1,2,27280.0,0
24,2,own,little,little,137477.0,36,business,22,3,1,31848.0,1
38,2,own,little,moderate,90813.0,12,car,30,1,1,45013.0,0
59,2,rent,little,little,121994.0,48,appliances,25,4,2,83185.0,0
43,1,own,moderate,moderate,44108.0,48,furniture,31,2,3,31477.0,0
61,1,free,little,rich,220784.0,6,repairs,20,3,3,36639.0,0
31,2,own,moderate,moderate,71159.0,36,car,16,4,2,39049.0,0
54,3,free,little,little,88700.0,12,furniture,28,1,1,50962.0,0
38,2,free,moderate,moderate,52486.0,12,car,28,3,2,62338.0,0
35,1,own,rich,none,62260.0,24,education,21,2,0,51986.0,0
22,3,rent,moderate,little,264639.0,24,car,18,3,3,26345.0,1
20,3,own,moderate,little,107230.0,18,business,13,2,3,56324.0,0
40,1,free,little,moderate,82614.0,24,appliances,38,1,3,72315.0,0
43,0,own,little,moderate,82338.0,12,car,22,3,2,45786.0,0
54,2,rent,little,little,98833.0,6,car,1,3,0,40301.0,0
41,3,own,moderate,rich,152280.0,24,appliances,31,3,3,76526.0,0
66,3,own,moderate,moderate,110891.0,24,furniture,37,2,0,21394.0,0
36,3,own,none,none,112321.0,36,furniture,32,1,1,47401.0,0
68,2,own,little,little,56732.0,24,car,6,1,1,51314.0,0
42,2,rent,moderate,rich,82762.0,48,furniture,33,2,3,50307.0,0
38,0,rent,moderate,little,108436.0,24,car,3,3,1,56549.0,1
29,1,rent,moderate,moderate,96886.0,6,business,22,2,2,23835.0,0
58,2,own,none,moderate,76916.0,24,furniture,19,2,1,40173.0,0
50,2,own,little,moderate,72802.0,36,business,21,4,2,38140.0,0
67,2,own,little,none,128199.0,24,furniture,28,1,1,24864.0,1
21,2,rent,moderate,little,130108.0,36,education,36,2,0,18963.0,0
59,1,free,little,moderate,178733.0,18,car,2,3,1,67785.0,0
24,2,own,little,little,111021.0,12,appliances,21,2,0,47918.0,0
39,0,own,little,rich,28404.0,36,education,19,2,2,28052.0,1
50,2,own,little,little,406352.0,12,car,24,2,1,28110.0,1
34,2,rent,moderate,none,98196.0,24,car,33,3,1,44364.0,0
41,2,rent,little,none,77187.0,24,car,28,4,0,61389.0,0
51,3,rent,moderate,none,95330.0,24,car,9,2,1,29127.0,0
45,1,own,moderate,little,77835.0,24,education,38,1,2,55041.0,0
60,2,rent,moderate,moderate,60402.0,6,furniture,36,2,0,71032.0,0
58,1,rent,none,little,142733.0,60,repairs,39,4,2,54785.0,1
56,2,own,little,none,90298.0,36,car,19,2,3,30505.0,1
39,3,own,none,rich,93558.0,18,business,37,1,2,43011.0,0
66,2,own,moderate,moderate,21989.0,12,furniture,22,4,0,39591.0,0
34,3,own,rich,rich,86173.0,6,car,10,1,2,36452.0,0
51,1,rent,moderate,little,51743.0,36,repairs,7,1,1,44608.0,0
23,3,own,moderate,moderate,72153.0,18,appliances,28,1,2,35680.0,0
63,0,rent,none,little,113751.0,12,education,35,4,1,28096.0,1
23,3,own,none,none,68316.0,18,business,24,4,0,53335.0,0
51,1,own,little,none,74212.0,24,repairs,38,1,1,61952.0,0
18,1,own,little,rich,104605.0,36,education,33,1,2,63578.0,0
27,2,own,moderate,none,72845.0,24,car,31,3,3,26585.0,0
38,3,own,none,little,52408.0,48,car,22,4,1,63148.0,1
22,0,own,little,none,35140.0,12,business,20,2,3,73676.0,0
19,1,own,moderate,little,120807.0,24,business,18,4,3,26117.0,1
39,3,own,rich,rich,72410.0,12,business,24,3,3,28917.0,0
65,1,own,rich,rich,36340.0,24,car,22,3,3,22351.0,0
19,1,own,moderate,little,208438.0,24,appliances,18,1,2,25236.0,1
27,2,own,moderate,moderate,120912.0,12,education,4,4,1,70729.0,0
51,1,free,none,little,48399.0,18,education,18,2,0,28721.0,0
33,3,own,moderate,none,64681.0,36,car,34,4,0,57876.0,0
65,2,rent,rich,little,184951.0,12,repairs,11,3,1,17222.0,0
68,2,own,little,moderate,88853.0,18,education,38,2,0,20471.0,0
56,3,rent,moderate,rich,76801.0,48,education,24,2,1,30631.0,0
39,2,own,little,little,154880.0,24,appliances,4,1,2,55471.0,0
29,0,free,little,moderate,89260.0,36,appliances,11,4,1,41436.0,1
41,1,own,rich,moderate,206448.0,36,car,26,4,2,43761.0,0
64,2,rent,moderate,little,77063.0,12,appliances,3,4,1,30830.0,0
57,1,own,moderate,rich,70107.0,12,business,18,2,3,35157.0,0
55,3,own,little,little,99703.0,36,car,23,3,3,24399.0,1
27,2,rent,moderate,little,176100.0,36,car,27,3,2,57349.0,1
52,1,own,moderate,moderate,114658.0,6,furniture,32,1,0,51248.0,0
68,2,own,moderate,moderate,105043.0,18,education,34,3,3,39572.0,0
66,2,own,little,none,60814.0,18,business,15,4,1,38990.0,0
49,3,rent,rich,none,55682.0,36,car,11,1,0,49878.0,0
24,3,free,none,moderate,176216.0,18,appliances,15,3,0,62094.0,0
38,2,own,little,moderate,187682.0,48,appliances,10,3,2,33471.0,1
37,2,rent,little,little,184086.0,60,education,27,1,0,57152.0,1
43,2,own,moderate,little,158678.0,36,appliances,22,2,2,33496.0,0
21,2,own,moderate,moderate,129044.0,36,appliances,16,1,3,40843.0,0
63,1,free,rich,none,127864.0,18,car,18,2,3,41473.0,0
69,1,rent,moderate,little,106954.0,6,business,10,4,0,65069.0,0
39,2,rent,little,little,138309.0,24,repairs,3,2,0,36271.0,0
32,1,own,little,moderate,96277.0,18,car,9,1,1,8000.0,0
57,0,own,little,little,138076.0,18,repairs,18,4,1,27579.0,1
38,2,own,little,rich,171191.0,36,car,35,1,2,80002.0,0
32,0,own,moderate,moderate,46413.0,24,education,38,1,0,15238.0,0
39,2,own,little,moderate,190573.0,36,business,21,2,0,11173.0,0
69,2,rent,none,little,95350.0,18,business,1,2,1,59561.0,0
45,3,rent,none,none,236788.0,12,business,32,2,2,57418.0,0
31,2,own,none,little,211563.0,24,education,39,4,1,38407.0,0
44,0,own,none,none,53186.0,60,business,26,2,0,54505.0,1
58,2,rent,moderate,moderate,98753.0,36,business,18,4,2,37077.0,0
57,3,own,none,none,32225.0,12,furniture,3,1,3,27478.0,0
45,3,rent,little,rich,78304.0,18,education,18,1,0,75602.0,0
43,2,own,little,little,122204.0,48,appliances,24,2,1,32940.0,0
66,1,own,rich,none,164090.0,12,furniture,5,3,2,20719.0,0
19,3,free,little,moderate,102903.0,12,education,12,1,1,14667.0,0
42,1,own,none,little,128754.0,12,car,21,3,3,68587.0,0
20,2,own,moderate,little,64766.0,24,business,3,3,0,48098.0,0
25,2,own,rich,moderate,97596.0,18,car,1,3,0,60113.0,0
61,0,free,little,moderate,69280.0,6,furniture,2,2,1,78474.0,0
50,1,rent,moderate,rich,116954.0,24,car,29,4,0,35841.0,0
59,1,own,little,rich,227257.0,6,car,3,1,1,83164.0,0
69,2,own,none,moderate,95400.0,24,furniture,28,3,1,42814.0,0
52,3,rent,little,rich,43362.0,24,furniture,32,4,2,46334.0,0
23,1,own,moderate,moderate,111053.0,24,furniture,12,2,3,70156.0,0
56,3,rent,little,little,150732.0,6,car,38,1,0,45740.0,0
69,0,own,little,none,56908.0,24,appliances,31,4,0,60058.0,0
40,2,own,moderate,little,207961.0,18,car,27,2,1,36341.0,1
42,0,rent,little,moderate,69023.0,18,appliances,36,1,3,52193.0,0
67,3,own,rich,rich,62559.0,24,business,27,1,2,70219.0,0
60,2,rent,little,moderate,33916.0,24,car,26,2,1,55803.0,0
36,2,own,little,little,115992.0,6,furniture,24,3,3,37584.0,0
22,3,own,moderate,little,293489.0,12,repairs,29,1,0,46438.0,0
68,2,free,little,moderate,123014.0,12,education,5,1,2,37692.0,0
28,3,own,little,none,63544.0,36,car,29,3,2,43599.0,0
29,2,rent,none,moderate,134313.0,24,furniture,8,4,1,72128.0,0
27,3,own,little,moderate,159566.0,36,furniture,5,1,1,47393.0,0
25,2,rent,little,little,198075.0,36,appliances,28,4,2,60460.0,1
41,1,rent,little,little,47052.0,48,appliances,22,3,0,54022.0,0
45,2,own,moderate,little,250656.0,18,car,5,1,0,68400.0,0
58,1,rent,moderate,little,112203.0,18,furniture,21,3,2,26186.0,1
53,2,rent,little,moderate,282636.0,36,car,1,1,1,48734.0,1
54,2,own,rich,little,108375.0,12,repairs,30,1,1,78420.0,0
38,2,own,little,little,139533.0,24,education,5,1,0,33185.0,0
25,0,own,moderate,rich,55872.0,12,appliances,4,3,3,84394.0,0
26,1,own,little,none,178243.0,48,furniture,19,1,3,29774.0,1
64,2,own,moderate,none,51733.0,18,business,11,4,3,40073.0,0
32,3,own,none,moderate,115991.0,12,car,37,2,0,59540.0,0
65,1,own,moderate,little,76243.0,36,appliances,37,2,2,47739.0,0
63,2,rent,none,rich,93633.0,12,furniture,7,2,3,8623.0,0
57,2,own,little,little,189309.0,48,appliances,32,4,0,52366.0,1
35,2,free,little,moderate,79777.0,18,car,38,1,0,47439.0,0
59,1,own,little,rich,191646.0,36,business,39,3,1,35255.0,1
37,2,own,little,rich,77329.0,18,furniture,30,3,1,40465.0,0
23,1,rent,little,none,106782.0,36,car,2,1,0,8000.0,1
29,3,own,little,rich,358574.0,48,furniture,18,4,1,35123.0,1
19,1,own,moderate,moderate,106195.0,36,education,7,2,1,58129.0,0
24,1,own,little,little,94323.0,36,car,29,4,1,48109.0,1
33,0,own,little,none,107363.0,12,car,30,4,0,63208.0,0
20,1,own,little,little,80971.0,48,furniture,28,3,3,78458.0,0
62,2,free,none,none,54132.0,24,furniture,5,1,1,30163.0,0
20,1,own,little,little,339588.0,48,furniture,1,3,0,28984.0,1
44,0,rent,rich,little,77358.0,36,furniture,22,2,0,62112.0,0
67,2,rent,moderate,none,39597.0,12,car,29,2,2,42204.0,0
60,0,own,moderate,little,89927.0,24,car,37,3,2,41722.0,0
57,0,own,little,none,122287.0,6,appliances,38,1,3,93680.0,0
55,3,rent,little,little,87144.0,36,car,8,1,2,67474.0,0
50,2,rent,moderate,none,95870.0,18,business,6,4,0,47865.0,0
45,3,own,little,moderate,89470.0,12,furniture,14,4,2,54220.0,0
18,3,own,little,moderate,127430.0,60,repairs,14,3,1,48837.0,1
25,2,own,little,moderate,161359.0,48,car,20,2,2,21350.0,1
54,0,own,none,little,87950.0,48,appliances,13,1,0,51360.0,0
49,2,own,moderate,none,466861.0,36,furniture,10,3,3,42496.0,1
65,3,rent,moderate,little,184340.0,36,car,10,3,3,33216.0,0
60,2,own,moderate,moderate,98393.0,36,car,19,2,3,38145.0,0
54,2,rent,none,moderate,44754.0,12,furniture,12,4,3,22500.0,1
21,1,rent,moderate,moderate,105722.0,48,furniture,29,2,1,17309.0,0
47,3,own,moderate,little,160867.0,48,furniture,39,4,1,32524.0,1
23,2,own,none,little,161608.0,36,appliances,38,4,1,29932.0,1
63,3,rent,rich,little,32481.0,48,furniture,19,1,2,79592.0,0
36,1,rent,little,none,105791.0,24,furniture,37,1,2,70272.0,1
49,1,rent,little,little,73987.0,18,business,7,4,2,36815.0,0
26,1,own,rich,none,242393.0,60,business,36,4,3,54536.0,1
29,2,own,none,little,106320.0,24,car,32,1,3,44888.0,0
28,1,own,moderate,little,25071.0,24,business,25,4,2,35431.0,0
63,0,own,moderate,moderate,123130.0,18,furniture,38,4,1,28086.0,0
33,3,rent,moderate,little,30640.0,24,car,7,4,0,39265.0,0
18,0,own,moderate,moderate,129323.0,36,car,17,2,2,36309.0,1
62,3,rent,moderate,none,466176.0,24,car,38,3,0,42202.0,1
38,1,own,little,little,223286.0,24,furniture,13,4,1,81979.0,0
47,3,rent,none,rich,115300.0,18,car,17,1,0,43323.0,0
30,2,free,rich,moderate,66458.0,24,furniture,20,4,3,22611.0,1
51,3,own,moderate,little,212033.0,48,education,22,4,0,41368.0,0
21,3,free,little,little,144572.0,6,business,3,1,2,65966.0,0
45,0,own,little,none,84111.0,12,education,9,1,2,81700.0,0
55,0,own,moderate,little,71449.0,12,business,10,4,1,20645.0,0
48,1,rent,moderate,none,57294.0,48,appliances,19,3,2,45780.0,1
44,2,free,moderate,moderate,123601.0,36,appliances,18,1,0,51476.0,0
22,3,own,little,little,76875.0,60,appliances,0,1,3,63107.0,1
42,2,own,moderate,moderate,109175.0,24,car,30,2,0,41868.0,0
20,2,rent,none,none,172243.0,24,car,1,4,0,45147.0,1
50,1,rent,little,rich,75733.0,36,education,4,2,0,37460.0,0
21,3,own,moderate,moderate,145373.0,12,furniture,33,2,2,21533.0,0
42,3,rent,rich,none,205540.0,18,car,3,3,1,62006.0,0
37,1,own,moderate,little,125130.0,24,car,26,4,2,27896.0,0
51,2,own,moderate,none,150203.0,12,repairs,38,4,0,16743.0,0
43,0,own,moderate,none,125691.0,18,furniture,2,2,1,36579.0,0
22,2,own,none,rich,99684.0,6,furniture,25,1,1,14781.0,0
52,2,free,little,none,163127.0,12,car,0,1,0,37725.0,0
45,1,own,moderate,moderate,259245.0,18,business,15,4,0,36727.0,0
46,2,free,little,moderate,164884.0,36,furniture,34,3,2,43352.0,0
26,1,own,little,moderate,87889.0,12,car,18,3,1,36401.0,0
69,2,rent,little,moderate,89279.0,18,repairs,15,4,3,46002.0,0
55,2,rent,little,moderate,91306.0,6,business,32,1,1,78753.0,0
67,0,rent,none,little,174287.0,24,business,30,3,2,8000.0,1
23,2,rent,none,moderate,71988.0,24,repairs,21,4,0,72521.0,0
36,2,own,little,little,53390.0,48,furniture,19,4,1,19113.0,1
61,1,rent,moderate,little,130791.0,36,business,5,1,3,53125.0,0
28,0,rent,moderate,little,100006.0,12,car,34,2,2,67867.0,0
19,2,own,none,none,240095.0,12,business,38,1,1,41534.0,1
64,3,rent,moderate,moderate,25489.0,12,car,2,3,2,48646.0,0
61,1,own,little,rich,111843.0,60,car,31,2,1,58230.0,0
61,1,own,rich,little,77479.0,36,furniture,12,1,0,63839.0,0
26,1,rent,rich,moderate,160519.0,6,car,13,3,3,23918.0,0
38,2,own,moderate,little,83450.0,12,furniture,7,3,0,52541.0,0
41,1,rent,none,little,69868.0,24,education,18,2,1,43899.0,1
51,1,own,none,moderate,173083.0,12,education,13,1,3,53923.0,0
39,2,own,moderate,moderate,212648.0,36,car,10,1,1,53819.0,0
20,2,own,moderate,little,93096.0,24,car,34,3,1,43903.0,0
29,1,own,none,moderate,94174.0,24,education,35,4,3,45198.0,0
45,2,rent,little,none,211578.0,24,business,2,4,3,54746.0,1
47,2,own,little,little,197858.0,12,car,24,2,2,36966.0,0
43,0,own,little,little,183296.0,24,education,12,1,3,58647.0,0
65,0,own,none,moderate,77525.0,36,business,15,4,0,31708.0,1
38,3,own,rich,little,66497.0,18,car,27,2,3,80704.0,0
45,0,rent,little,none,263547.0,24,furniture,26,3,3,53806.0,1
43,2,own,none,moderate,142319.0,36,furniture,9,4,2,49573.0,1
50,3,rent,rich,moderate,63267.0,12,appliances,17,1,0,34779.0,0
38,1,free,none,moderate,92613.0,24,car,7,3,0,42872.0,0
52,1,rent,little,moderate,103879.0,18,furniture,6,1,3,52736.0,0
69,2,rent,moderate,little,92653.0,36,appliances,21,3,3,67334.0,0
51,3,own,moderate,none,82838.0,6,furniture,37,1,2,24369.0,0
58,3,own,moderate,moderate,206563.0,36,education,8,2,0,20816.0,0
68,2,rent,moderate,little,135543.0,12,car,39,1,0,36696.0,0
64,0,rent,none,moderate,381546.0,6,repairs,38,1,1,37766.0,0
35,2,rent,little,little,213465.0,36,appliances,28,3,2,37032.0,1
28,2,rent,none,little,107129.0,24,education,36,1,2,53601.0,0
40,2,own,little,moderate,231021.0,48,car,28,1,3,49197.0,0
65,0,own,little,moderate,121990.0,24,car,27,1,0,40851.0,0
39,1,rent,little,moderate,421247.0,24,education,20,3,3,69511.0,1
34,2,rent,little,little,81718.0,36,car,32,4,2,86411.0,1
22,2,own,little,moderate,129551.0,18,education,25,4,0,54856.0,0
61,1,rent,none,little,68843.0,6,education,37,4,0,52997.0,0
28,1,own,moderate,moderate,78540.0,12,appliances,14,1,2,46365.0,0
47,3,own,moderate,moderate,80432.0,12,car,1,2,0,24911.0,0
32,2,rent,moderate,moderate,207263.0,18,education,11,2,1,62827.0,0
44,1,rent,little,none,111839.0,48,business,32,3,2,40775.0,1
52,1,own,little,none,22576.0,36,furniture,14,4,2,43960.0,1
50,1,own,moderate,none,104422.0,48,appliances,0,1,0,47464.0,1
37,3,own,moderate,none,55032.0,60,car,32,3,2,23377.0,1
33,2,rent,rich,rich,75781.0,18,business,3,1,3,68702.0,0
51,2,own,moderate,none,196885.0,12,appliances,27,3,2,60128.0,0
19,2,rent,rich,none,44087.0,24,furniture,13,4,3,30237.0,1
52,1,free,moderate,rich,47245.0,48,furniture,11,1,1,26225.0,0
57,3,rent,none,little,36451.0,24,car,5,4,1,30829.0,0
45,2,own,little,little,78241.0,24,education,19,4,3,30598.0,1
64,1,rent,moderate,none,35819.0,12,education,20,1,2,24770.0,0
56,1,own,moderate,moderate,37668.0,18,car,15,4,3,50658.0,0
23,2,own,none,none,86002.0,18,business,11,3,0,50462.0,1
26,3,own,little,little,119160.0,18,appliances,19,3,3,22589.0,0
37,1,own,moderate,moderate,57144.0,48,appliances,32,3,1,81769.0,0
18,3,free,little,rich,122598.0,6,education,1,4,1,26948.0,0
25,2,own,moderate,none,105493.0,60,furniture,33,1,3,8587.0,1
40,1,own,little,little,136502.0,6,appliances,25,4,1,56544.0,0
20,0,free,little,none,52871.0,48,furniture,32,4,0,44773.0,1
21,1,own,moderate,rich,324608.0,24,business,29,3,2,38029.0,1
42,2,rent,little,little,49831.0,36,education,0,1,2,47463.0,1
64,1,own,little,moderate,67830.0,12,furniture,7,2,3,44139.0,0
55,1,own,little,little,134455.0,36,car,0,2,1,57574.0,0
32,2,free,little,little,105946.0,48,car,9,1,2,41379.0,1
38,2,own,none,moderate,164087.0,12,furniture,31,1,1,36098.0,0
52,1,own,moderate,little,81965.0,12,furniture,39,3,3,48888.0,0
63,2,own,none,little,47284.0,18,appliances,1,1,1,59281.0,0
69,2,own,moderate,none,39536.0,12,furniture,30,1,0,43245.0,0
31,2,own,none,moderate,287152.0,12,car,3,4,0,44119.0,0
53,3,own,moderate,moderate,82306.0,36,furniture,11,4,1,68295.0,0
29,1,own,moderate,little,89283.0,12,car,30,2,0,45831.0,0
